sku_identificador,idProductoDelCompetidor,idPregunta,Vendedor,estado,texto,fechaCreacion,respuesta
"RIN-052","MLM1475199851","13028973224","INNOVANDO","ANSWERED","Le keda a una dm 150 2015","2024-04-13T22:56:51.323-04:00","Hola no"
"RIN-052","MLM1475199851","13016041075","INNOVANDO","ANSWERED","Es compatible con la 150z 2023?","2024-03-30T01:30:08.354-04:00","si"
"RIN-052","MLM1475199851","13016363890","INNOVANDO","ANSWERED","Es compatible con la z150 2014?","2024-03-29T20:33:06.486-04:00","150 z si"
"RIN-052","MLM1475199851","13015706015","INNOVANDO","ANSWERED","A una ft200 2022?","2024-03-29T14:20:55.446-04:00","no le queda"
"RIN-052","MLM1475199851","13016122272","INNOVANDO","ANSWERED","Es compatible con el sz150 año 2016","2024-03-29T13:46:18.271-04:00","no le queda"
"RIN-052","MLM1475199851","13011528894","INNOVANDO","ANSWERED","Le queda una llanta ancha 170/60 17","2024-03-23T15:45:24.845-04:00","NO LE QUEDA"
"RIN-052","MLM1475199851","13010445891","INNOVANDO","ANSWERED","Tendrás el de la 250z verde lima?","2024-03-22T16:12:01.875-04:00","no le queda no lo trabajo"
"RIN-052","MLM1475199851","13008588267","INNOVANDO","ANSWERED","Este tipo de rin le queda a la Z 125","2024-03-20T15:23:10.009-04:00","hOLA NO"
"RIN-052","MLM1363631431","13133898201","MYDMOTOS","ANSWERED","Es 3.0 de ancho?","2024-08-14T19:50:26.553-04:00","ASI ES"
"RIN-052","MLM1363631431","13130536387","MYDMOTOS","ANSWERED","Es rin 3.0 rodada 17 para comprarlo ahorita","2024-08-10T23:33:53.698-04:00","asi es es esa rodada"
"RIN-054","MLM2001895309","13154541807","SUPERMOTO","UNANSWERED","Es compatible con el modelo 2024 250z negra?","2024-09-09T19:31:11.110-04:00","No respondida"
"RIN-054","MLM2001895309","13153745170","SUPERMOTO","ANSWERED","Cuenta con el rin para una 250z 2023","2024-09-07T22:02:02.139-04:00","¡Hola! Te invitamos a visitar nuestra tienda en Mercado Libre o nuestra página web supermoto.mx, donde encontrarás una amplia variedad de accesorios, refacciones, y todo lo que necesitas para tu moto. ¡Échale un vistazo! - Equipo SUPERMOTO"
"RIN-054","MLM2001895309","13152031820","SUPERMOTO","ANSWERED","Ola será compatible para 250z 2022","2024-09-05T12:37:40.496-04:00","¡Hola! Este producto no es compatible con el modelo 250Z 2022. Si necesitas más información o tienes alguna otra pregunta, no dudes en decírmelo. ¡Estoy aquí para ayudarte! - Equipo SUPERMOTO"
"RIN-054","MLM2001895309","13150699292","SUPERMOTO","ANSWERED","Disculpa tienes con franja en la orilla azul","2024-09-03T21:34:10.512-04:00","¡Hola! Te invitamos a visitar nuestra tienda en Mercado Libre o nuestra página web supermoto.mx, donde encontrarás una amplia variedad de accesorios, refacciones, y todo lo que necesitas para tu moto. ¡Échale un vistazo! - Equipo SUPERMOTO"
"RIN-054","MLM2001895309","13148330758","SUPERMOTO","ANSWERED","Es compatible con 250z 2024 ?","2024-08-31T23:25:24.448-04:00","¡Hola, Oscar! Este modelo no es compatible. Te invitamos a visitar nuestra tienda en Mercado Libre o nuestra página web supermoto.mx, donde encontrarás una amplia variedad de accesorios, refacciones, y todo lo que necesitas para tu moto. ¡Échale un vistazo! - Equipo SUPERMOTO"
"RIN-054","MLM2001895309","13146414909","SUPERMOTO","ANSWERED","Es compatible con la 250 sz 2023","2024-08-29T21:08:59.271-04:00","¡Hola, Brayan! Este producto no es compatible con el año 2023. Te invitamos a visitar nuestra tienda en Mercado Libre o nuestra página web supermoto.mx, donde encontrarás una amplia variedad de accesorios, refacciones, y todo lo que necesitas para tu moto. ¡Échale un vistazo! - Equipo SUPERMOTO"
"RIN-054","MLM2001895309","13136828250","SUPERMOTO","ANSWERED","Es compatible con la 200z","2024-08-17T21:59:16.633-04:00","¡Hola, Jonathan! Este producto es compatible con la Italika 250Z 2014-2017. Te invitamos a visitar nuestra tienda en Mercado Libre o nuestra página web supermoto.mx, donde encontrarás una amplia variedad de accesorios, refacciones, y todo lo que necesitas para tu moto. ¡Échale un vistazo! - Equipo SUPERMOTO"
"RIN-054","MLM2001895309","13090343279","SUPERMOTO","BANNED","","2024-06-24T23:56:43.056-04:00","No respondida"
"RIN-054","MLM2001895309","13061066340","SUPERMOTO","ANSWERED","Sabes si le queda a la 250z 2024","2024-05-21T14:13:33.790-04:00","Hola, lamentablemente no es compatible con el modelo solicitado. Cualquier otra duda estamos a la orden, ¡Te saluda supermoto! :)"
"RIN-054","MLM819194018","13042291950","DMOTOPARTES","ANSWERED","Año 2021","2024-04-29T16:45:01.118-04:00","Hola MAY 05! ¡Te damos la bienvenida a DISTRIBUIDORA DE MOTO PARTES! https://articulo.mercadolibre.com.mx/MLM-1876686229-rin-trasero-rojo-17x185-125z-italika-original-f15030244-_JM ¡Esperamos tu compra! ¡Si tienes alguna duda con gusto te atenderemos! ¡Saludos!"
"RIN-054","MLM819194018","13041826723","DMOTOPARTES","ANSWERED","Tendrá disponible en color rojo ??","2024-04-29T16:28:06.235-04:00","Hola MAY 05! ¡Te damos la bienvenida a DISTRIBUIDORA DE MOTO PARTES! ¿Que año es tu moto?"
"RIN-054","MLM818926338","13069749594","DMOTOPARTES","ANSWERED","Buenas tardes incluye portasprocket???","2024-05-31T14:07:17.732-04:00","Hola GAPA6865339! ¡Te damos la bienvenida a DISTRIBUIDORA DE MOTO PARTES! La publicación es por el Rin delantero, no incluye porta sprocket. ¡Saludos!"
"RIN-055","MLM1794119964","13155232716","CHUSA","ANSWERED","250z 2024?","2024-09-09T23:50:59.200-04:00","Buenas tardes, no son compatibles"
"RIN-055","MLM1794119964","13109545497","CHUSA","ANSWERED","Le qeda a la Italika 250 Blackbird","2024-07-16T20:31:03.226-04:00","Buenas tardes, no son compatibles"
"RIN-055","MLM1794119964","13108027159","CHUSA","ANSWERED","No tienes compatibles para el 250z 2023?","2024-07-15T12:28:32.530-04:00","Buenas tardes, los tenemos agotados"
"RIN-055","MLM1794119964","13108111340","CHUSA","ANSWERED","Tendrá el de la 250sz 2023","2024-07-14T21:46:09.875-04:00","Buenas tardes, los tenemos agotados"
"RIN-055","MLM1794119964","12998746760","CHUSA","ANSWERED","Disculpe le queda a una 250sz 2023?","2024-03-08T19:11:36.093-04:00","No son compatibles, lo tenemos original pero aún no está publicado, para el día de mañana por la tarde o martes ya debe estar"
"RIN-055","MLM1794119964","12989799562","CHUSA","ANSWERED","Se pueden usar sin cámara las opciones que me acaba de dar o son para llanta con camara","2024-02-27T23:19:49.296-04:00","Se pueden usar sin cámara también esos rines"
"RIN-055","MLM1794119964","12989398623","CHUSA","ANSWERED","Se le podrá poner ala ft 250 ya 2017","2024-02-27T22:32:16.459-04:00","Buenas tardes, no le queda Le dejo algunos que le quedan https://articulo.mercadolibre.com.mx/MLM-1987493069-rin-trasero-italika-dt150-sport-ft150gts-original-_JM https://articulo.mercadolibre.com.mx/MLM-1796853767-rin-trasero-italika-ft150-forza-150-negro-de-bujes-_JM"
"RIN-055","MLM1794119964","12975403321","CHUSA","ANSWERED","Es freno de tambor o de disco?","2024-02-11T22:11:22.640-04:00","Tambor"
"RIN-055","MLM1363247450","13153173650","CANELOAPS","ANSWERED","Le queda a la 250sz 2023","2024-09-06T20:43:13.930-04:00","Una disculpa no le es compatible, saludos"
"RIN-055","MLM1363247450","13149278708","CANELOAPS","ANSWERED","Le queda a la 200z 2024?","2024-09-02T12:48:56.216-04:00","Buen día, no es compatible"
"RIN-055","MLM1363247450","13132830599","CANELOAPS","ANSWERED","Eso ya lo sé, pregunto si es para el modelo de freno de disco","2024-08-13T17:59:42.642-04:00","Hola buen dia, estas son las especificaciones de la pieza con las que contamos: Estructura del rin De aspas Material Aluminio Posición Trasera"
"RIN-055","MLM1363247450","13132826003","CANELOAPS","ANSWERED","¿Es para freno de disco?","2024-08-13T17:53:00.168-04:00","Hola buen dia, es rin trasero ¡Saludos!,"
"RIN-055","MLM1363247450","13129402192","CANELOAPS","ANSWERED","Buen día hice mi compra desde hace 2 días pero sigue como en preparando mi paquete quisiera saber si si llegara en la fecha que tienen estipulada ?","2024-08-08T17:40:52.455-04:00","Buenas tardes, me puede compartir imagen por el chat para pder verificar el porque de la demora saludos"
"RIN-055","MLM1363247450","13116736832","CANELOAPS","ANSWERED","Es de freno de tambo","2024-07-24T15:11:18.249-04:00","No, el producto no incluye freno de tambor."
"RIN-055","MLM1363247450","13105484331","CANELOAPS","ANSWERED","Que ancho es este rin?","2024-07-11T21:44:26.693-04:00","buen dia no tenemos el dato pero es tipo original"
"RIN-055","MLM1363247450","13095948487","CANELOAPS","ANSWERED","Buenas, le queda a una 200z 2023?","2024-07-01T14:47:37.411-04:00","Buen día, no le queda"
"RIN-055","MLM1363247450","13082698492","CANELOAPS","ANSWERED","Le queda a una grafito 2023?","2024-06-14T23:32:33.944-04:00","Buenas noches, no le es compatible, saludos"
"RIN-055","MLM1363247450","12983192589","CANELOAPS","ANSWERED","Hola le quedará a una rocketman racing 250 ?","2024-02-20T21:38:03.818-04:00","Buen dia, no es compatible, saludos!"
"RIN-055","MLM1531106184","13153039535","MOTOM","ANSWERED","Italika 250 SZ año 2023 !!!","2024-09-07T15:46:00.575-04:00","Hola buen día le atiende Arturo, sería tan amable de brindarme el modelo (año) versión y cilindrada de su unidad para verificar compatibilidades y existencias de favor, quedo al pendiente."
"RIN-055","MLM1531106184","13153027874","MOTOM","ANSWERED","Buen día, es compatible con la 250 SZ ?","2024-09-06T16:39:16.667-04:00","Hola buen día le atiende Arturo, sería tan amable de brindarme el modelo (año) de su unidad para verificar compatibilidades y existencias de favor, quedo al pendiente."
"RIN-055","MLM1531106184","13123269382","MOTOM","ANSWERED","Es compatible con mi 250z 2022 para su tin trasero ?","2024-08-01T14:25:07.503-04:00","Hola buenas tardes verificando en mi catálogo de piezas el producto seleccionado de publicación si es compatible con su unidad, de igual forma cualquier duda o comentario quedo a sus órdenes."
"RIN-055","MLM1531106184","13119454533","MOTOM","ANSWERED","Le queda a la 250z negra 2023 ?","2024-07-28T21:10:06.177-04:00","Hola buen día le atiende Yeraldi, verificando en mi catálogo de piezas el producto seleccionado de publicación no es compatible con su unidad, una disculpa. Cualquier duda o comentario quedo a sus órdenes."
"RIN-055","MLM1531106184","13026947179","MOTOM","ANSWERED","Tienes el delantero de la 250z?","2024-04-11T21:36:56.780-04:00","Hola buen día le atiende Dalia, por el momento no cuento con la existencia de la pieza que solicita, una disculpa. Cualquier duda o comentario quedo a sus órdenes. https://articulo.mercadolibre.com.mx/MLM-1817394219-rin-delantero-negro-rojo-250-z-17-rt-250-16-17-250-z-14-17-_JM"
"RIN-055","MLM2070026277","13155631562","EUROMOTOS","ANSWERED","Buena tarde , disculpe le queda a la 2024?","2024-09-10T13:28:45.074-04:00","El producto Rin 17 Trasero Italika 250z Negro-rojo Freno Tambor está disponible actualmente. ¿Hay algo más en lo que pueda ayudarte?"
"RIN-055","MLM2070026277","13143110987","EUROMOTOS","ANSWERED","De ancho perdón","2024-08-26T12:13:13.987-04:00","tiene 11cm"
"RIN-055","MLM2070026277","13142710956","EUROMOTOS","ANSWERED","Cuántas pulgadas es","2024-08-25T05:09:32.090-04:00","El tamaño en pulgadas del producto es de 17"."
"RIN-055","MLM2070026277","13095823600","EUROMOTOS","ANSWERED","se puede adaptar a una ft250 italika?","2024-06-30T21:42:34.553-04:00","hola buen dia, tu moto lleva rin 18 o 17 ?"
"RIN-062","MLM2124371393","13148099266","HIERX","ANSWERED","Es de gomas de impacto o de bujes","2024-08-31T15:54:01.450-04:00","Hola! El producto es el mismo que la materia prima. Puede comprarlo con confianza."
"RIN-062","MLM2124371393","13142702013","HIERX","ANSWERED","Pero si es de gomas de impacto o de birlos","2024-08-25T21:51:18.326-04:00","Hola! El producto es el mismo que la materia prima. Puede comprarlo con confianza."
"RIN-062","MLM2124371393","13142535587","HIERX","ANSWERED","Este Rin es de gomas de impacto, le queda a la ft 250 ts","2024-08-25T17:45:54.141-04:00","Hola! Lo siento, puede que no se pueda aplicar."
"RIN-062","MLM1976813905","13109053623","VORSTELLUNG","ANSWERED","Tienes refacciones para rt200 2017","2024-07-16T12:33:57.160-04:00",""
"RIN-062","MLM1976813905","13106637122","VORSTELLUNG","ANSWERED","en color verde la linea tiene?","2024-07-12T16:49:51.376-04:00","Buen día SHADOW18311, gracias por contactarte a Vorstellung. No amigo, una disculpa"
"RIN-062","MLM1976813905","13085754372","VORSTELLUNG","ANSWERED","Tienes alguna que venga con el porta balatas me interesa completo","2024-06-18T20:16:52.757-04:00","Hola SUAN20240509035908 gracias por contactarte a Vorstellung, No la tengo con le porta balatas, solo el Rin. ¡Esperamos tu compra! Estamos para servirte."
"RIN-062","MLM1976813905","13085256525","VORSTELLUNG","ANSWERED","Trae el porta balatas?","2024-06-18T20:00:55.731-04:00","¡Hola! No, te llega únicamente el rin Adelante con la compra, son piezas originales Italika, completamente nuevas. Saludos"
"RIN-062","MLM1976813905","13072974866","VORSTELLUNG","ANSWERED","En qué manera no es compatible si me pudieras decir en el color se la franja o como?","2024-06-04T13:29:18.657-04:00","¡Hola! cada unidad tiene su codigo de parte , depende mucho del modelo y año el rin de su unidad es F14030351 , por lo tanto este no es compatible Saludos"
"RIN-062","MLM1976813905","13072492369","VORSTELLUNG","ANSWERED","Es compatible con la ft 150 ts 2023","2024-06-04T13:20:51.481-04:00","¡Hola! Lo sentimos, no es compatible con el modelo de motocicleta que mencionas Saludos"
"RIN-062","MLM1976813905","13070751570","VORSTELLUNG","ANSWERED","Es Italika 150 ts 2020","2024-06-01T21:55:48.648-04:00","¡Hola! Por el momento nuestros técnicos no se encuentran disponibles, ¿Puedes realizar la pregunta el día lunes en un horario de 9 a 18 HRS? Con gusto resolverán todas tus dudas. Saludos Saludos"
"RIN-062","MLM1976813905","13070269717","VORSTELLUNG","ANSWERED","Que también sea original","2024-06-01T21:37:53.755-04:00","Buen día YESENIADELCARMENBAUTISTAGO, gracias por contactarte a Vorstellung. ¿Qué año y modelo es su vehículo? ¡Esperamos tu compra! No olvides seguirnos en nuestra página de Mercado Libre, ahí encontrarás promociones y descuentos."
"RIN-062","MLM1976813905","13070271219","VORSTELLUNG","ANSWERED","De casualidad no venden el ring trasero para ese mismo modelo en color amarillo","2024-06-01T21:37:28.465-04:00","Buen día YESENIADELCARMENBAUTISTAGO, gracias por contactarte a Vorstellung. ¿Qué año y modelo es su vehículo? ¡Esperamos tu compra! No olvides seguirnos en nuestra página de Mercado Libre, ahí encontrarás promociones y descuentos."
"RIN-062","MLM1976813905","13015570412","VORSTELLUNG","ANSWERED","Es compatible con una Italika ft150 ts 2022?","2024-03-28T15:30:11.027-04:00","Si es compatible con el modelo de motocicleta que mencionas."
"RIN-062","MLM1976813905","13004384984","VORSTELLUNG","ANSWERED","Le queda a la 150ts verde?","2024-03-15T07:51:25.157-04:00","Buen día GARCIAMARQUEZC2013, gracias por contactarte a Vorstellung. Es compatible con la ft150ts 2016 al 2022 ¡Esperamos tu compra! No olvides seguirnos en nuestra página de Mercado Libre, ahí encontrarás promociones y descuentos."
"RIN-062","MLM1871983593","13146157311","VORSTELLUNG","ANSWERED","Es tambor grande","2024-08-29T15:39:58.007-04:00","Buen día MIGMAR1275, gracias por contactarte a Vorstellung. Si ¡Esperamos tu compra! No olvides seguirnos en nuestra página de Mercado Libre, ahí encontrarás promociones y descuentos."
"RIN-064","MLM2359457248","13151720592","MR","ANSWERED","Le quedará a una ft125ts ? Y es Rin de freno de disco?","2024-09-05T03:42:22.212-04:00","Buen día, el rin delantero completo Italika 125z es compatible con la ft125ts.¡Esperamos tu compra! :)"
"RIN-064","MLM2359457248","13149284509","MR","ANSWERED","Le queda a la 125z 2019","2024-09-02T22:18:26.129-04:00","Buen día, sí, amigo es compatible"
"RIN-064","MLM2359457248","13148590536","MR","ANSWERED","Buenas tardes,no tendrá el rin en color azul","2024-09-01T14:43:40.999-04:00","Hola amigo no lo siento"
"RIN-064","MLM2359457248","13142555448","MR","ANSWERED","Ya realicé la compra gracias","2024-08-24T19:33:30.281-04:00","GRACIAS POR TU COMPRA, QUE TENGAS UN BUEN DIA."
"RIN-064","MLM2359457248","13142516666","MR","ANSWERED","Con sus baleros ya puestos?","2024-08-24T18:22:01.993-04:00","Buen día, sí, el rin delantero completo Italika 125z viene con los baleros ya instalados."
"RIN-064","MLM2359457248","13141989471","MR","ANSWERED","Hola buenas tardes es igual al de las imágenes?","2024-08-24T18:07:55.893-04:00","Buen día, el rin delantero completo Italika 125z es de marca genérica de excelente calidad. Las imágenes del producto son representativas y el producto que recibirá es el mismo que se muestra en las imágenes. ¡Estoy a tu disposición para cualquier otra pregunta que tengas!"
"RIN-064","MLM2359457248","13138354317","MR","ANSWERED","Es lo mismo que el modelo azul ?","2024-08-20T13:52:53.887-04:00","Hola buen día por el momento no cuento con el dato, pero igual puedes hacer la compra y en caso de que no le quede hacer la devolución."
"RIN-064","MLM2359457248","13136275489","MR","ANSWERED","El freno es de disco o de tambor ?","2024-08-17T20:42:56.300-04:00","Buen día, el rin delantero completo Italika 125z es de disco."
"RIN-064","MLM2359457248","13131395489","MR","ANSWERED","Cuál es el grosor del rin?","2024-08-12T11:07:54.107-04:00","Hola amigo igual que el org"
"RIN-064","MLM2359457248","13053846869","MR","ANSWERED","Es original o no?","2024-05-14T05:31:39.767-04:00","Buen dia, es marca genérica de excelente calidad"
"RIN-064","MLM3003553590","13140547811","DAPHELIOS","ANSWERED","Disculpa es compatible con vento blast 125??","2024-08-22T19:01:57.910-04:00","Hola. Lamentablemente no contamos con ese dato, pero puede realizar la compra, si en dado caso, no es compatible, se puede comunicar con nosotros para asesorarl@ con la devolución (la devolución se acepta, solo si la pieza llega en buen estado). ¡Saludos! Te atendió: Jonathan R."
"RIN-064","MLM1471463802","13146488737","RACINGSTORE","ANSWERED","Que tal, le queda algún otro tipo de moto italika ?","2024-08-29T23:25:53.688-04:00","para que modelo?"
"RIN-064","MLM1471463802","13102458089","RACINGSTORE","ANSWERED","Le queda a mi pulsar ns 125?","2024-07-08T19:16:03.032-04:00","no amigo, o solo que lo consulte con un mecanico"
"RIN-064","MLM1471463802","13074614704","RACINGSTORE","ANSWERED","Le queda a la nueva ft 150 negra , la que quedó por la grafito ???","2024-06-06T01:43:53.211-04:00","Hola, buen día que medida de ancho y rin es Gracias por preguntar."
"RIN-064","MLM1471463802","13000176448","RACINGSTORE","ANSWERED","Es resistente ? Me refiero a que no se valla a quebrar fácilmente","2024-03-10T21:52:25.234-04:00","Hola, buen día si amigo, es de buena calidad Gracias por preguntar."
"RIN-064","MLM1471463802","12996673281","RACINGSTORE","ANSWERED","hola ,le queda a una 125 fl ?","2024-03-06T23:13:11.207-04:00","Hola, buen día que medida de rin es? Gracias por preguntar."
"RIN-065","MLM816115128","13133567088","MOTOM","ANSWERED","Para fz 16 2015 ?","2024-08-13T22:14:36.623-04:00","Buenos días le atiende Arturo, Seria usted tan amable de poder proporcionarme el tamaño de rin que necesita para poder verificarle de favor. Cualquier duda o comentario quedo a sus órdenes."
"RIN-065","MLM816115128","13133566906","MOTOM","ANSWERED","Rin para fz trasero ?","2024-08-13T22:14:19.929-04:00","Buenos días le atiende Arturo, Seria usted tan amable de poder proporcionarme el tamaño de rin que necesita para poder verificarle de favor. Cualquier duda o comentario quedo a sus órdenes."
"RIN-065","MLM816115128","13060347932","MOTOM","ANSWERED","Para este que tienes publicado, tendrás todo completo?","2024-05-20T19:08:59.649-04:00","Solo así caballero"
"RIN-065","MLM816115128","13060219782","MOTOM","ANSWERED","Italika 125z rin trasero 2021","2024-05-20T17:01:07.582-04:00","Una disculpa caballero, de momento no cuento con las piezas disponibles para el año de su unidad, probablemente por medida podria quedarle el rin, pero no es nada seguro una disculpa."
"RIN-065","MLM816115128","13059482996","MOTOM","ANSWERED","Disculpa , tu me podrías vender todo el rin completo? Rin , gomas de impacto, maza y sprock completó","2024-05-19T22:38:29.299-04:00","claro podría realizarle la cotización, solo me podría indicar el año, modelo, y cilindrada de su unidad de favor, quedo al pendiente, saludos."
"RIN-065","MLM2405378272","13120342129","ECOPAQUETE","ANSWERED","Quiero ponerle una llanta 130 o 120 /70/17, le queda cualquiera de las dos?","2024-07-29T20:11:11.812-04:00","No es compatible, amigo, ¡Adelante con su compra! Saludos."
"RIN-065","MLM2405378272","13081954545","ECOPAQUETE","ANSWERED","Es compatible para una honda cb 110?","2024-06-14T16:38:24.798-04:00","No es compatible"
"RIN-065","MLM1328595489","13096378614","CANELOAPS","ANSWERED","Es compatible con una moto 125z 2023?...","2024-07-01T13:54:39.340-04:00","Buen dia si le queda"
"RIN-065","MLM1328595489","13095211770","CANELOAPS","ANSWERED","Buenas tardes Disculpa es compatible con una moto 125z 2022??","2024-06-29T22:29:47.379-04:00","Buenas tardes, sí, el rin trasero Italika 125z Negro Rojo de 17 pulgadas de alta calidad es compatible con una moto 125z 2022. ¡Saludos!"
"RIN-065","MLM1328595489","13052091647","CANELOAPS","ANSWERED","Buenas noches,si le queda a un 125z 2018","2024-05-11T21:30:13.626-04:00","Buena tardes, Si, seria compatible. Si es rin 17 pulgadas saludos"
"RIN-065","MLM1471470447","13129376440","RACINGSTORE","ANSWERED","Hola buenas tardes tendrán.en existencia el juego de rines de 125 z Italika 2019","2024-08-08T17:13:48.808-04:00","el delantero no lo tenemos amigo"
"RIN-065","MLM1471470447","13112961377","RACINGSTORE","ANSWERED","Buen día si le queda para una modelo 2017 gracias","2024-07-20T19:42:26.706-04:00","Si es compatible"
"RIN-065","MLM1471470447","13078344141","RACINGSTORE","ANSWERED","Es 1.85?","2024-06-10T22:31:05.982-04:00","Es la misma medida del original"
"RIN-065","MLM1471470447","13071771196","RACINGSTORE","ANSWERED","Buen día es compatible con la 125z año 2020?","2024-06-03T11:37:02.100-04:00","Hola, buen día si amigo Gracias por preguntar."
"RIN-067","MLM2202860278","13152018087","PROMOTO","ANSWERED","Tendrás el rin trasero en blanco?","2024-09-06T00:05:15.194-04:00","Hola, gracias por preguntar, te comentamos que nuestro horario de atención es de 9 am a 6 pm pregúntanos en estos horarios y uno de nuestros expertos te atenderá con gusto. saludos. Te deseamos un excelente día, saludos."
"RIN-067","MLM2202860278","13135972158","PROMOTO","ANSWERED","Disculpa este rin le queda a una 150z 2023?","2024-08-16T15:30:35.165-04:00","Muy buen día, efectivamente es compatible. Realice su pedido sin preocupaciones y con gusto verificaremos que se envíe en la brevedad posible ¡Quedamos atentos!"
"RIN-067","MLM2202860278","13135466088","PROMOTO","ANSWERED","Disculpa le queda al modelo 150z 2023 amarilla?","2024-08-15T23:19:51.171-04:00","Hola, gracias por preguntar, te comentamos que nuestro horario de atención es de 9 am a 6 pm pregúntanos en estos horarios y uno de nuestros expertos te atenderá con gusto. saludos. Te deseamos un excelente día, saludos."
"RIN-067","MLM2202860278","13129685702","PROMOTO","ANSWERED","Buenas noches los rines le quedarán a una moto modelo DT 150 2019?","2024-08-09T01:20:07.335-04:00","Hola, gracias por preguntar, te comentamos que nuestro horario de atención es de 9 am a 6 pm pregúntanos en estos horarios y uno de nuestros expertos te atenderá con gusto. saludos. Te deseamos un excelente día, saludos."
"RIN-067","MLM2202860278","13115545200","PROMOTO","ANSWERED","Buen día , le quedará a una itálika 200 Z ??·","2024-07-23T11:54:11.296-04:00","Muy buen día, una disculpa, pero no es compatible y actualmente no manejamos para ese modelo. Cualquier otra duda o comentario quedamos a su completa disposición ¡Saludos!"
"RIN-067","MLM2202860278","13114736651","PROMOTO","ANSWERED","Buenas noches, le quedará a una itálika 200 Z ??","2024-07-23T01:53:12.172-04:00","Hola, gracias por preguntar, te comentamos que nuestro horario de atención es de 9 am a 6 pm pregúntanos en estos horarios y uno de nuestros expertos te atenderá con gusto. saludos. Te deseamos un excelente día, saludos."
"RIN-067","MLM2202860278","13106740810","PROMOTO","ANSWERED","Le queda a una z125 italika","2024-07-12T19:00:51.237-04:00","Muy buen día, este como tal no es compatible, pero permítame brindarle el link del que sí es compatible. https://articulo.mercadolibre.com.mx/MLM-1893132989-rin-delantero-completo-italika-125z-negro-14017-pulgadas-_JM"
"RIN-067","MLM2202860278","13097433956","PROMOTO","ANSWERED","Exc","2024-07-02T13:57:19.171-04:00","Gracias por contactarnos. Saludos."
"RIN-067","MLM2202860278","13096941287","PROMOTO","ANSWERED","Gracias Feliz dia","2024-07-02T13:57:36.440-04:00","Gracias por contactarnos. Saludos."
"RIN-067","MLM2202860278","13097400210","PROMOTO","ANSWERED","Lo puedo comprar fuera de MercadoLibre para que salga un poco más barato","2024-07-02T13:27:05.149-04:00","Hola buen día, es el único método de venta que manejamos, aquí el envío es gratis. Saludos."
"RIN-067","MLM2202860278","12978701785","PROMOTO","ANSWERED","Disculpa pero en que no es compatible que cambia porfa","2024-02-15T18:38:22.952-04:00","Nos basamos más que nada en las fichas técnicas de Italika. En este caso, sí son compatibles en cuanto el disco, el balero y otras piezas, pero existe la posibilidad de que no se adapten debido al calipper. Puede pedir este rin, pero si no le queda, va a ser complicado que le acepten la garantía ya que desde el principio se está informado que existen esos problemas de compatibilidad. Cualquier otra duda o comentario quedamos a su completa disposición ¡Saludos!"
"RIN-067","MLM2202860278","12979024126","PROMOTO","ANSWERED","Disculpa le queda a 200z","2024-02-15T17:40:56.683-04:00","Muy buen día, una disculpa, pero no es compatible y actualmente no manejamos el rin para ese modelo. Cualquier otra duda o comentario quedamos a su completa disposición ¡Saludos!"
"RIN-077","MLM2639723228","13144276272","MRCOBRAMX","ANSWERED","Es rin es de rayos?? Para titan 150 si le queda","2024-08-27T00:09:52.387-04:00","Así es Saul, este rin es de rayos.. Le queda perfecto a tu moto, puedes hacer la compra.. Uo"
"RIN-077","MLM2639723228","13126051605","MRCOBRAMX","ANSWERED","El rin es compatible con un modelo 2017?","2024-08-05T19:29:04.757-04:00","Hola Fidel. Si, es compatible con el modelo indicado, adelante con la compra. (UO)"
"RIN-077","MLM2639723228","13115504423","MRCOBRAMX","ANSWERED","Es compatible con el modelo GL 150 2023?","2024-07-23T19:28:30.583-04:00","Buen día, este Rin es compatible con tu moto, Alberto. ¡Saludos!"
"RIN-077","MLM2639723228","13076732839","MRCOBRAMX","ANSWERED","Este Rin es compatible para la motocicleta honda cargo 2012??? Saludos","2024-06-09T09:39:39.150-04:00","Buen dia Alberto. Si es compatible con tu moto y modelo"
"RIN-077","MLM2639723228","13040666620","MRCOBRAMX","ANSWERED","FACTURAS?","2024-04-27T13:09:39.637-04:00","SI AMIGO, EMITIMOS FACTURA ADELANTE CON LA COMPRA, EL PRECIO YA INCLUYE IVA."
"RIN-077","MLM2639723228","13016376099","MRCOBRAMX","ANSWERED","Incluye las gomas?","2024-03-30T16:22:48.494-04:00","Si las incluye Jesús. Las puedes ver en la foto numero 2."
"RIN-077","MLM2639723228","12989773052","MRCOBRAMX","ANSWERED","Disculpa es compatible con el de la eco hero 150","2024-02-27T22:36:37.286-04:00","Hola Candido. No tengo confirmada la compatibilidad con el modelo de moto que indicas. Te sugiero revisarlo con tu mecanico de confianza. En caso de necesitar alguna medida o dato fisico para validar la compatibilidad, puedes pedírnoslo sin compromiso."
"RIN-077","MLM2639723228","12973265947","MRCOBRAMX","ANSWERED","Teae tambuen pirtabalatas?","2024-02-08T20:36:26.610-04:00","No Roberto, solo manejamos el Rin."
"RIN-078","MLM2965209432","13150659203","MR","ANSWERED","Es para balata chica st 70 at 110?","2024-09-04T13:22:45.399-04:00","Hola buen día, no cuento con el dato, lo siento."
"RIN-078","MLM2965209432","13151242724","MR","ANSWERED","Buen día, a el Rin es para balata chica?","2024-09-04T14:22:22.755-04:00","Hola buen día, no cuento con el dato, lo siento."
